variable_id,variable,inspection_grade,ablation_screen_category,split,dose,primary_dose,intervention_kind,target_feature,intervention_feature,feature_high_side,steering_side,train_target_activation_gap,steering_coefficient,baseline_downstream_score,steered_downstream_score,mean_attenuation,attenuation_fraction,attenuation_ci_low,attenuation_ci_high,attenuation_bootstrap_p,mean_final_repr_cosine_to_baseline
11,agreement_indexing_density,C,specific_positive,val,1.0,True,matched_control,758,8041,changed,basis,0.06319031026214361,0.06319031026214361,1.4826420545578003,1.483730435371399,-0.0010884857177734374,-0.0007341527339166698,-0.0020875210762023927,-9.00117158889779e-05,0.026986506746626688,0.9999961445812094
11,agreement_indexing_density,C,specific_positive,val,2.0,False,target,758,758,changed,basis,0.06319031026214361,0.12638062052428722,1.4826420545578003,1.4816720485687256,0.0009699058532714844,0.0006541739796803213,-0.0010696972012519837,0.002953039586544033,0.39980009995002497,0.999991058423169
11,agreement_indexing_density,C,specific_positive,val,2.0,False,matched_control,758,7247,changed,basis,0.06319031026214361,0.12638062052428722,1.4826420545578003,1.4924675226211548,-0.009825565814971925,-0.006627065369397209,-0.012216400265693664,-0.007647999167442322,0.0009995002498750624,0.9999892915103318
11,agreement_indexing_density,C,specific_positive,val,2.0,False,matched_control,758,5205,changed,basis,0.06319031026214361,0.12638062052428722,1.4826420545578003,1.4845739603042603,-0.0019320535659790039,-0.0013031153136656717,-0.003440923571586609,-0.0004732382297515872,0.010994502748625687,0.9999893931346564
11,agreement_indexing_density,C,specific_positive,val,2.0,False,matched_control,758,8041,changed,basis,0.06319031026214361,0.12638062052428722,1.4826420545578003,1.4848521947860718,-0.002210202217102051,-0.0014907186871623212,-0.0038814226388931275,-0.00039097481966018693,0.015992003998001,0.9999890838760728
11,agreement_indexing_density,C,specific_positive,test,0.5,False,target,758,758,changed,basis,0.06319031026214361,0.031595155131071806,1.262274146080017,1.2611757516860962,0.001098289266228676,0.0008700877457083352,-2.753447927534578e-05,0.002118844786658882,0.054972513743128434,0.999997977006667
11,agreement_indexing_density,C,specific_positive,test,0.5,False,matched_control,758,7247,changed,basis,0.06319031026214361,0.031595155131071806,1.262274146080017,1.2642297744750977,-0.0019556105509400366,-0.0015492756126021994,-0.0028066557114943863,-0.0010411872081458593,0.0009995002498750624,0.9999979497667248
11,agreement_indexing_density,C,specific_positive,test,0.5,False,matched_control,758,5205,changed,basis,0.06319031026214361,0.031595155131071806,1.262274146080017,1.2618855237960815,0.00038865331560373307,0.00030789929177484386,-0.0007558201234787702,0.0016122615234926338,0.5187406296851574,0.9999978189467403
11,agreement_indexing_density,C,specific_positive,test,0.5,False,matched_control,758,8041,changed,basis,0.06319031026214361,0.031595155131071806,1.262274146080017,1.2630505561828613,-0.0007763623073697091,-0.0006150504704391644,-0.0015831935070455075,6.027825828641589e-05,0.07396301849075462,0.9999979240591053
11,agreement_indexing_density,C,specific_positive,test,1.0,True,target,758,758,changed,basis,0.06319031026214361,0.06319031026214361,1.262274146080017,1.2600899934768677,0.002184028662741184,0.0017302332219380938,0.0010025759898126126,0.003350616020150482,0.001999000499750125,0.9999968460012858
11,agreement_indexing_density,C,specific_positive,test,1.0,True,matched_control,758,7247,changed,basis,0.06319031026214361,0.06319031026214361,1.262274146080017,1.2652114629745483,-0.00293742835521698,-0.0023270922282129774,-0.00413430380448699,-0.001620338049717248,0.0009995002498750624,0.9999960810367334
11,agreement_indexing_density,C,specific_positive,test,1.0,True,matched_control,758,5205,changed,basis,0.06319031026214361,0.06319031026214361,1.262274146080017,1.2623300552368164,-5.59408962726593e-05,-4.431754896223086e-05,-0.0010893094139173627,0.0010260177142918103,0.9435282358820589,0.99999575468807
11,agreement_indexing_density,C,specific_positive,test,1.0,True,matched_control,758,8041,changed,basis,0.06319031026214361,0.06319031026214361,1.262274146080017,1.2635390758514404,-0.0012649371102452277,-0.0010021096559519028,-0.0023341765413060784,-0.00026576645113527905,0.017991004497751123,0.9999963097901917
11,agreement_indexing_density,C,specific_positive,test,2.0,False,target,758,758,changed,basis,0.06319031026214361,0.12638062052428722,1.262274146080017,1.2588772773742676,0.0033967604115605356,0.0026909846978242797,0.0013886785246431828,0.005389921951107679,0.0009995002498750624,0.9999912480573593
11,agreement_indexing_density,C,specific_positive,test,2.0,False,matched_control,758,7247,changed,basis,0.06319031026214361,0.12638062052428722,1.262274146080017,1.2706308364868164,-0.008356815315783023,-0.0066204440150620615,-0.009898799709044398,-0.006755612340755761,0.0009995002498750624,0.9999895026569108
11,agreement_indexing_density,C,specific_positive,test,2.0,False,matched_control,758,5205,changed,basis,0.06319031026214361,0.12638062052428722,1.262274146080017,1.2633345127105713,-0.0010604001954197884,-0.0008400712307329222,-0.002629070167429745,0.00044614687375724296,0.16491754122938532,0.9999875011625977
11,agreement_indexing_density,C,specific_positive,test,2.0,False,matched_control,758,8041,changed,basis,0.06319031026214361,0.12638062052428722,1.262274146080017,1.2659142017364502,-0.003639974184334278,-0.0028836637394802,-0.005230347287841141,-0.002040663286112252,0.0009995002498750624,0.9999899815580366
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,0.5,False,target,9607,9607,changed,basis,0.0020566713064909,0.00102833565324545,0.30549106001853943,0.30547231435775757,1.875191926956177e-05,6.138287407960078e-05,-0.000582695946097374,0.0005887923166155812,0.9665167416291854,0.999999340026702
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,0.5,False,matched_control,9607,12995,changed,basis,0.0020566713064909,0.00102833565324545,0.30549106001853943,0.30613839626312256,-0.000647299587726593,-0.0021188822602118376,-0.001144970953464508,-0.00010990346968173989,0.01999000499750125,0.9999993617967452
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,0.5,False,matched_control,9607,6216,changed,basis,0.0020566713064909,0.00102833565324545,0.30549106001853943,0.30555737018585205,-6.632655858993531e-05,-0.000217114564943112,-0.0005726864859461785,0.00042270004749297974,0.783608195902049,0.9999993492053275
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,0.5,False,matched_control,9607,8551,changed,basis,0.0020566713064909,0.00102833565324545,0.30549106001853943,0.30625489354133606,-0.000763818621635437,-0.002500297788056655,-0.0012678751200437546,-0.0002698743268847466,0.004997501249375313,0.9999993737653021
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,1.0,True,target,9607,9607,changed,basis,0.0020566713064909,0.0020566713064909,0.30549106001853943,0.3057944178581238,-0.0003033658862113953,-0.0009930434173523273,-0.0007934467270970344,0.0002386103942990303,0.26186906546726635,0.9999993710846558
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,1.0,True,matched_control,9607,12995,changed,basis,0.0020566713064909,0.0020566713064909,0.30549106001853943,0.3052702248096466,0.00022086173295974732,0.0007229728193890317,-0.00030467573553323747,0.0007304328605532645,0.42778610694652675,0.9999993357086955
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,1.0,True,matched_control,9607,6216,changed,basis,0.0020566713064909,0.0020566713064909,0.30549106001853943,0.30534058809280396,0.00015045493841171266,0.0004925019357443127,-0.00036049534380435945,0.0006613842919468876,0.5697151424287856,0.9999993389698325
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,1.0,True,matched_control,9607,8551,changed,basis,0.0020566713064909,0.0020566713064909,0.30549106001853943,0.3052550256252289,0.00023603886365890502,0.0007726539154519954,-0.00034863699227571487,0.0008251413851976383,0.4687656171914043,0.9999993298264885
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,2.0,False,target,9607,9607,changed,basis,0.0020566713064909,0.0041133426129818,0.30549106001853943,0.3060062527656555,-0.0005151641368865967,-0.0016863476687511993,-0.0010875585153698921,4.287208616733453e-05,0.07296351824087956,0.9999993265194541
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,2.0,False,matched_control,9607,12995,changed,basis,0.0020566713064909,0.0041133426129818,0.30549106001853943,0.30598118901252747,-0.0004901081323623657,-0.0016043288871779827,-0.001072750374674797,0.00013207002729177423,0.12193903048475763,0.9999993162674518
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,2.0,False,matched_control,9607,6216,changed,basis,0.0020566713064909,0.0041133426129818,0.30549106001853943,0.30566975474357605,-0.0001786753535270691,-0.000584879156582277,-0.0006992140635848046,0.0003376247882843008,0.5497251374312844,0.9999993123083003
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,val,2.0,False,matched_control,9607,8551,changed,basis,0.0020566713064909,0.0041133426129818,0.30549106001853943,0.3055573105812073,-6.626665592193603e-05,-0.00021691847845863146,-0.000722484864294529,0.0005162349268794046,0.7886056971514243,0.9999993396089478
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,0.5,False,target,9607,9607,changed,basis,0.0020566713064909,0.00102833565324545,0.05489514395594597,0.05495551601052284,-6.0372091829776765e-05,-0.001099771081358783,-0.0008063312405720352,0.0007493661381304258,0.8745627186406797,0.9999990940930098
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,0.5,False,matched_control,9607,12995,changed,basis,0.0020566713064909,0.00102833565324545,0.05489514395594597,0.05529497563838959,-0.00039984438568353654,-0.007283784263402544,-0.00095372892357409,0.00018418479617685076,0.16391804097951024,0.9999990572178103
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,0.5,False,matched_control,9607,6216,changed,basis,0.0020566713064909,0.00102833565324545,0.05489514395594597,0.05486225709319115,3.2880306243896484e-05,0.0005989656620680936,-0.0005499455202370881,0.0006506738699972628,0.9725137431284357,0.9999990450326223
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,0.5,False,matched_control,9607,8551,changed,basis,0.0020566713064909,0.00102833565324545,0.05489514395594597,0.05480207875370979,9.306151419878005e-05,0.001695259498243835,-0.0006068264031782746,0.0007939655361697075,0.7996001999000499,0.9999990901582595
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,1.0,True,target,9607,9607,changed,basis,0.0020566713064909,0.0020566713064909,0.05489514395594597,0.054216451942920685,0.0006786851584911347,0.012363300459432038,8.251025155186654e-05,0.0013108844514936207,0.026986506746626688,0.9999990550805764
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,1.0,True,matched_control,9607,12995,changed,basis,0.0020566713064909,0.0020566713064909,0.05489514395594597,0.05416758358478546,0.0007275531068444252,0.01325350576415822,9.663676470518112e-05,0.0013981637088581918,0.02498750624687656,0.9999990443584926
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,1.0,True,matched_control,9607,6216,changed,basis,0.0020566713064909,0.0020566713064909,0.05489514395594597,0.054793257266283035,0.00010187802836298942,0.0018558659477193064,-0.00045544644771143794,0.0006414154311642047,0.7156421789105447,0.9999990508664435
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,1.0,True,matched_control,9607,8551,changed,basis,0.0020566713064909,0.0020566713064909,0.05489514395594597,0.05414839833974838,0.0007467376813292503,0.013602982477439471,4.4150534085929395e-05,0.0014755780464038248,0.038980509745127435,0.9999990037537692
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,2.0,False,target,9607,9607,changed,basis,0.0020566713064909,0.0041133426129818,0.05489514395594597,0.05520026385784149,-0.00030512087047100065,-0.005558248844667643,-0.0008682359550148249,0.00020955234766006467,0.2768615692153923,0.9999990795363645
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,2.0,False,matched_control,9607,12995,changed,basis,0.0020566713064909,0.0041133426129818,0.05489514395594597,0.05453250929713249,0.00036262698471546174,0.006605811709073472,-0.0002502071876078844,0.0009949423260986801,0.2698650674662669,0.9999990790803222
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,2.0,False,matched_control,9607,6216,changed,basis,0.0020566713064909,0.0041133426129818,0.05489514395594597,0.055535707622766495,-0.0006405682489275933,-0.01166894196400427,-0.0012603204045444727,-5.9128708206117326e-05,0.03498250874562719,0.9999990553328034
12,optionality_vs_obligatoriness_of_marking,D,null_or_reverse,test,2.0,False,matched_control,9607,8551,changed,basis,0.0020566713064909,0.0041133426129818,0.05489514395594597,0.054434094578027725,0.0004610380157828331,0.00839852093571012,-0.00026615566201508047,0.0011568909576162693,0.19890054972513743,0.9999990685325477
13,redundancy_cumulative_exponence,B,null_or_reverse,val,0.5,False,target,4814,4814,changed,basis,0.02246557921171191,0.011232789605855956,0.5984931588172913,0.6000534296035767,-0.0015603058785200118,-0.002607057166039126,-0.0024269356466829774,-0.0006945441700518132,0.0009995002498750624,0.9999988897923542
13,redundancy_cumulative_exponence,B,null_or_reverse,val,0.5,False,matched_control,4814,7247,changed,basis,0.02246557921171191,0.011232789605855956,0.5984931588172913,0.5982187390327454,0.0002743624895811081,0.0004584220981293886,-0.0007522405106574296,0.0013056716565042733,0.6126936531734133,0.999998883961106
13,redundancy_cumulative_exponence,B,null_or_reverse,val,0.5,False,matched_control,4814,8041,changed,basis,0.02246557921171191,0.011232789605855956,0.5984931588172913,0.5980255603790283,0.00046757429838180544,0.0007812525364630727,-0.0004090420249849558,0.0014007317870855327,0.3268365817091454,0.9999989101943517
13,redundancy_cumulative_exponence,B,null_or_reverse,val,0.5,False,matched_control,4814,5205,changed,basis,0.02246557921171191,0.011232789605855956,0.5984931588172913,0.5962696671485901,0.0022234522551298143,0.0037150838273969184,0.0012521713040769102,0.003189338656142353,0.0009995002498750624,0.999998779197439
13,redundancy_cumulative_exponence,B,null_or_reverse,val,1.0,True,target,4814,4814,changed,basis,0.02246557921171191,0.02246557921171191,0.5984931588172913,0.6020583510398865,-0.003565210849046707,-0.005956978449164026,-0.004591827435418963,-0.0024683204255998136,0.0009995002498750624,0.9999985058416168
13,redundancy_cumulative_exponence,B,null_or_reverse,val,1.0,True,matched_control,4814,7247,changed,basis,0.02246557921171191,0.02246557921171191,0.5984931588172913,0.5979908108711243,0.0005023143440485001,0.0008392983890428182,-0.0005739863533526659,0.0015469663739204388,0.3548225887056472,0.9999984679659559
13,redundancy_cumulative_exponence,B,null_or_reverse,val,1.0,True,matched_control,4814,8041,changed,basis,0.02246557921171191,0.02246557921171191,0.5984931588172913,0.5978590250015259,0.0006340748816728592,0.001059452179747355,-0.0005033421479165554,0.001790592810139059,0.303848075962019,0.9999984857593917
13,redundancy_cumulative_exponence,B,null_or_reverse,val,1.0,True,matched_control,4814,5205,changed,basis,0.02246557921171191,0.02246557921171191,0.5984931588172913,0.5964961051940918,0.001996995210647583,0.00333670515899285,0.0008849285934120416,0.003043651638552546,0.0009995002498750624,0.9999983841532472
13,redundancy_cumulative_exponence,B,null_or_reverse,val,2.0,False,target,4814,4814,changed,basis,0.02246557921171191,0.04493115842342382,0.5984931588172913,0.6034814119338989,-0.004988290444016457,-0.008334749312546927,-0.006148430729284883,-0.003923705184832216,0.0009995002498750624,0.9999972820455797
13,redundancy_cumulative_exponence,B,null_or_reverse,val,2.0,False,matched_control,4814,7247,changed,basis,0.02246557921171191,0.04493115842342382,0.5984931588172913,0.5980802774429321,0.0004128638654947281,0.0006898389052777255,-0.0005309759452939033,0.001332210972905159,0.3618190904547726,0.9999973031682563
13,redundancy_cumulative_exponence,B,null_or_reverse,val,2.0,False,matched_control,4814,8041,changed,basis,0.02246557921171191,0.04493115842342382,0.5984931588172913,0.5980539321899414,0.0004391894489526749,0.0007338253453399142,-0.0006440832149237394,0.0014763414468616242,0.44177911044477763,0.9999972259875983
13,redundancy_cumulative_exponence,B,null_or_reverse,val,2.0,False,matched_control,4814,5205,changed,basis,0.02246557921171191,0.04493115842342382,0.5984931588172913,0.5956359505653381,0.002857172526419163,0.004773943501819382,0.0014547076197341084,0.004195700468495487,0.0009995002498750624,0.9999966587267464
13,redundancy_cumulative_exponence,B,null_or_reverse,test,0.5,False,target,4814,4814,changed,basis,0.02246557921171191,0.011232789605855956,0.04938895255327225,0.04998083412647247,-0.000591881051659584,-0.011984077836458775,-0.0014718967247754336,0.00020566785335540422,0.13993003498250875,0.9999988245747025
13,redundancy_cumulative_exponence,B,null_or_reverse,test,0.5,False,matched_control,4814,7247,changed,basis,0.02246557921171191,0.011232789605855956,0.04938895255327225,0.048977069556713104,0.00041188590228557586,0.008339636315252984,-0.0006468621827661991,0.0014329572226852178,0.4527736131934033,0.9999988396538864
13,redundancy_cumulative_exponence,B,null_or_reverse,test,0.5,False,matched_control,4814,8041,changed,basis,0.02246557921171191,0.011232789605855956,0.04938895255327225,0.0498223751783371,-0.0004334195330739021,-0.008775637276502355,-0.001153972504660487,0.00034792490117251806,0.26786606696651677,0.9999988527346835
13,redundancy_cumulative_exponence,B,null_or_reverse,test,0.5,False,matched_control,4814,5205,changed,basis,0.02246557921171191,0.011232789605855956,0.04938895255327225,0.048582691699266434,0.0008062615990638733,0.01632473574316479,-0.0001544299032539129,0.0017602192256599663,0.10794602698650675,0.9999987478033867
13,redundancy_cumulative_exponence,B,null_or_reverse,test,1.0,True,target,4814,4814,changed,basis,0.02246557921171191,0.02246557921171191,0.04938895255327225,0.050802163779735565,-0.001413212977349758,-0.02861394915847686,-0.002262391809374094,-0.0004968748157843951,0.00399800099950025,0.9999984500490083
13,redundancy_cumulative_exponence,B,null_or_reverse,test,1.0,True,matched_control,4814,7247,changed,basis,0.02246557921171191,0.02246557921171191,0.04938895255327225,0.05121879652142525,-0.0018298480287194253,-0.03704974359894963,-0.0026943093007430435,-0.0008306950619444253,0.001999000499750125,0.999998448645617
13,redundancy_cumulative_exponence,B,null_or_reverse,test,1.0,True,matched_control,4814,8041,changed,basis,0.02246557921171191,0.02246557921171191,0.04938895255327225,0.05125689506530762,-0.0018679378554224968,-0.03782096519272582,-0.002785345520824194,-0.000996418794617059,0.0009995002498750624,0.9999984828388968
13,redundancy_cumulative_exponence,B,null_or_reverse,test,1.0,True,matched_control,4814,5205,changed,basis,0.02246557921171191,0.02246557921171191,0.04938895255327225,0.04732729494571686,0.0020616538263857364,0.04174321826651378,0.001122008544392884,0.003025325705762952,0.0009995002498750624,0.9999983482823949
13,redundancy_cumulative_exponence,B,null_or_reverse,test,2.0,False,target,4814,4814,changed,basis,0.02246557921171191,0.04493115842342382,0.04938895255327225,0.05340220034122467,-0.004013241939246654,-0.08125788727586121,-0.004985833278857171,-0.00307528856676072,0.0009995002498750624,0.9999970074450316
13,redundancy_cumulative_exponence,B,null_or_reverse,test,2.0,False,matched_control,4814,7247,changed,basis,0.02246557921171191,0.04493115842342382,0.04938895255327225,0.050792183727025986,-0.0014032380282878877,-0.028411981946252406,-0.0024713537618517877,-0.0003579112384468321,0.0069965017491254375,0.9999973622874794
13,redundancy_cumulative_exponence,B,null_or_reverse,test,2.0,False,matched_control,4814,8041,changed,basis,0.02246557921171191,0.04493115842342382,0.04938895255327225,0.05039374530315399,-0.001004785280674696,-0.020344332664089356,-0.0018281416553072632,-8.449244126677547e-05,0.028985507246376812,0.9999969179618898
13,redundancy_cumulative_exponence,B,null_or_reverse,test,2.0,False,matched_control,4814,5205,changed,basis,0.02246557921171191,0.04493115842342382,0.04938895255327225,0.04508662223815918,0.00430232523009181,0.08711108471983096,0.003295750701799989,0.00533695140434429,0.0009995002498750624,0.9999966267158047
14,definiteness_and_specificity,C,specific_positive,val,0.5,False,target,12995,12995,basis,changed,0.0107368240132928,0.0053684120066464,0.5651381611824036,0.5647457242012024,0.0003924541175365448,0.0006944392442291233,-0.0008523236662149429,0.0016395435966551272,0.5777111444277861,0.9999990454120181
14,definiteness_and_specificity,C,specific_positive,val,0.5,False,matched_control,12995,3132,basis,changed,0.0107368240132928,0.0053684120066464,0.5651381611824036,0.5660884976387024,-0.000950293019413948,-0.0016815233595723015,-0.0020761411488056185,7.355235703289491e-05,0.07096451774112944,0.9999990246671269
14,definiteness_and_specificity,C,specific_positive,val,0.5,False,matched_control,12995,13197,basis,changed,0.0107368240132928,0.0053684120066464,0.5651381611824036,0.5660566091537476,-0.0009184203296899795,-0.0016251253105407455,-0.0020045634694397453,0.0002424131613224741,0.11694152923538231,0.9999990358060055
14,definiteness_and_specificity,C,specific_positive,val,0.5,False,matched_control,12995,15325,basis,changed,0.0107368240132928,0.0053684120066464,0.5651381611824036,0.5668516755104065,-0.0017135435342788697,-0.003032078971085104,-0.003117310918867588,-0.000259705483913422,0.014992503748125937,0.9999990790940203
14,definiteness_and_specificity,C,specific_positive,val,1.0,True,target,12995,12995,basis,changed,0.0107368240132928,0.0107368240132928,0.5651381611824036,0.5653313994407654,-0.00019323393702507018,-0.0003419233566191651,-0.0012786953598260878,0.0008557757809758185,0.7226386806596702,0.9999989616760587
14,definiteness_and_specificity,C,specific_positive,val,1.0,True,matched_control,12995,3132,basis,changed,0.0107368240132928,0.0107368240132928,0.5651381611824036,0.5656503438949585,-0.0005122180283069611,-0.0009063589463420397,-0.0016355500780045986,0.0005610041432082645,0.367816091954023,0.9999990228232261
14,definiteness_and_specificity,C,specific_positive,val,1.0,True,matched_control,12995,13197,basis,changed,0.0107368240132928,0.0107368240132928,0.5651381611824036,0.5673243403434753,-0.002186175659298897,-0.003868391500451672,-0.0034172941390424967,-0.0008858239427208916,0.0009995002498750624,0.9999989295762914
14,definiteness_and_specificity,C,specific_positive,val,1.0,True,matched_control,12995,15325,basis,changed,0.0107368240132928,0.0107368240132928,0.5651381611824036,0.5666015148162842,-0.0014633847028017045,-0.0025894282200656124,-0.002673991834744811,-0.00030727221816778243,0.010994502748625687,0.9999989927340962
14,definiteness_and_specificity,C,specific_positive,val,2.0,False,target,12995,12995,basis,changed,0.0107368240132928,0.0214736480265856,0.5651381611824036,0.5624731183052063,0.0026650410890579224,0.004715733730459862,0.0012744162566959857,0.004018818445503712,0.0009995002498750624,0.9999986820122929
14,definiteness_and_specificity,C,specific_positive,val,2.0,False,matched_control,12995,3132,basis,changed,0.0107368240132928,0.0214736480265856,0.5651381611824036,0.5670827627182007,-0.0019446350634098053,-0.0034409905346706117,-0.003152028534561396,-0.0007189213149249562,0.00399800099950025,0.9999987869472647
14,definiteness_and_specificity,C,specific_positive,val,2.0,False,matched_control,12995,13197,basis,changed,0.0107368240132928,0.0214736480265856,0.5651381611824036,0.5653399229049683,-0.0002017717808485031,-0.0003570308903336991,-0.0018008991144597532,0.0012857754528522482,0.8185907046476761,0.9999985855939524
14,definiteness_and_specificity,C,specific_positive,val,2.0,False,matched_control,12995,15325,basis,changed,0.0107368240132928,0.0214736480265856,0.5651381611824036,0.56504225730896,9.586706757545471e-05,0.00016963474449305986,-0.0009853993840515613,0.001104861252009868,0.8345827086456772,0.9999986336204482
14,definiteness_and_specificity,C,specific_positive,test,0.5,False,target,12995,12995,basis,changed,0.0107368240132928,0.0053684120066464,0.5032537579536438,0.5017188787460327,0.0015348849818110466,0.0030499225441500415,0.00040174626186490056,0.002707464803941548,0.0079960019990005,0.9999990888559392
14,definiteness_and_specificity,C,specific_positive,test,0.5,False,matched_control,12995,3132,basis,changed,0.0107368240132928,0.0053684120066464,0.5032537579536438,0.5033310055732727,-7.727425545454026e-05,-0.0001535492864847285,-0.001523453581146896,0.0014208545181900263,0.9035482258870565,0.9999991155800342
14,definiteness_and_specificity,C,specific_positive,test,0.5,False,matched_control,12995,13197,basis,changed,0.0107368240132928,0.0053684120066464,0.5032537579536438,0.5019776821136475,0.0012761158123612403,0.002535730319332831,-9.225937630981207e-05,0.002745103791356086,0.07196401799100449,0.9999991225554099
14,definiteness_and_specificity,C,specific_positive,test,0.5,False,matched_control,12995,15325,basis,changed,0.0107368240132928,0.0053684120066464,0.5032537579536438,0.5032218098640442,3.195304423570633e-05,6.349290736672377e-05,-0.0012297057127580045,0.0012681101411581037,0.95952023988006,0.999999114809714
14,definiteness_and_specificity,C,specific_positive,test,1.0,True,target,12995,12995,basis,changed,0.0107368240132928,0.0107368240132928,0.5032537579536438,0.5008171200752258,0.0024366260319948195,0.004841744335706013,0.0011261090422049166,0.003741456730291247,0.0009995002498750624,0.999999059231852
14,definiteness_and_specificity,C,specific_positive,test,1.0,True,matched_control,12995,3132,basis,changed,0.0107368240132928,0.0107368240132928,0.5032537579536438,0.5027582049369812,0.0004955459386110306,0.0009846840302316765,-0.000789691912010312,0.0018351554218679663,0.45577211394302847,0.9999991004678499
14,definiteness_and_specificity,C,specific_positive,test,1.0,True,matched_control,12995,13197,basis,changed,0.0107368240132928,0.0107368240132928,0.5032537579536438,0.5035569667816162,-0.00030316095799207685,-0.0006024017768387969,-0.001777017601765692,0.0012394430851563809,0.704647676161919,0.9999990080031074
14,definiteness_and_specificity,C,specific_positive,test,1.0,True,matched_control,12995,15325,basis,changed,0.0107368240132928,0.0107368240132928,0.5032537579536438,0.5038478970527649,-0.0005941293388605118,-0.0011805760602293183,-0.002223062854260206,0.0009873746335506432,0.511744127936032,0.9999990215018744
14,definiteness_and_specificity,C,specific_positive,test,2.0,False,target,12995,12995,basis,changed,0.0107368240132928,0.0214736480265856,0.5032537579536438,0.49957606196403503,0.0036777013912796972,0.0073078468529160215,0.0023831014167517424,0.004915487089194356,0.0009995002498750624,0.9999988118606759
14,definiteness_and_specificity,C,specific_positive,test,2.0,False,matched_control,12995,3132,basis,changed,0.0107368240132928,0.0214736480265856,0.5032537579536438,0.5029907822608948,0.00026293370872735976,0.0005224674521984978,-0.000869984706863761,0.0013506054133176797,0.6426786606696652,0.999998886897491
14,definiteness_and_specificity,C,specific_positive,test,2.0,False,matched_control,12995,13197,basis,changed,0.0107368240132928,0.0214736480265856,0.5032537579536438,0.5031852722167969,6.845865398645401e-05,0.00013603207706748996,-0.0014860947504639625,0.0015278984941542134,0.8995502248875562,0.9999987034426525
14,definiteness_and_specificity,C,specific_positive,test,2.0,False,matched_control,12995,15325,basis,changed,0.0107368240132928,0.0214736480265856,0.5032537579536438,0.503372311592102,-0.00011854995042085647,-0.00023556694519860188,-0.0014308907454833389,0.001261266731657087,0.8925537231384307,0.9999987559439454
15,number_marking,B,positive_nonspecific,val,0.5,False,target,8685,8685,changed,basis,0.0219481493113563,0.01097407465567815,0.17852850258350372,0.1761344075202942,0.002394087091088295,0.01341011130684021,0.0008669613599777222,0.0038961804136633865,0.0009995002498750624,0.9999986994032146
15,number_marking,B,positive_nonspecific,val,0.5,False,matched_control,8685,5205,changed,basis,0.0219481493113563,0.01097407465567815,0.17852850258350372,0.17544850707054138,0.0030799753963947295,0.01725200935326348,0.0016291899178177119,0.004457232486456632,0.0009995002498750624,0.9999986832224041
15,number_marking,B,positive_nonspecific,val,0.5,False,matched_control,8685,758,changed,basis,0.0219481493113563,0.01097407465567815,0.17852850258350372,0.17665952444076538,0.0018689509481191636,0.010468641819504384,0.00044558059424161913,0.003354072328656911,0.008995502248875561,0.9999985576127528
15,number_marking,B,positive_nonspecific,val,0.5,False,matched_control,8685,9728,changed,basis,0.0219481493113563,0.01097407465567815,0.17852850258350372,0.17960822582244873,-0.0010797353833913803,-0.006047971991958831,-0.002354055017232895,0.00014161133393645112,0.08995502248875563,0.99999859950263
15,number_marking,B,positive_nonspecific,val,1.0,True,target,8685,8685,changed,basis,0.0219481493113563,0.0219481493113563,0.17852850258350372,0.1734239012002945,0.0051045618951320645,0.02859241981679923,0.0036769676655530933,0.006612280005589126,0.0009995002498750624,0.9999983850563194
15,number_marking,B,positive_nonspecific,val,1.0,True,matched_control,8685,5205,changed,basis,0.0219481493113563,0.0219481493113563,0.17852850258350372,0.17100757360458374,0.007520917430520057,0.04212726439579178,0.005746268104761839,0.009245813561603426,0.0009995002498750624,0.999997807117104
15,number_marking,B,positive_nonspecific,val,1.0,True,matched_control,8685,758,changed,basis,0.0219481493113563,0.0219481493113563,0.17852850258350372,0.17666473984718323,0.0018637806177139282,0.010439681007474848,-0.00016021766141057013,0.0038714843392372127,0.06896551724137931,0.9999983196913884
