variable_id,variable,pooling,rank,feature_id,train_effect,val_effect,test_effect,train_cohen_dz,val_cohen_dz,test_cohen_dz,train_nonzero_fraction,val_nonzero_fraction,test_nonzero_fraction,train_direction_fraction,val_direction_fraction,test_direction_fraction,val_same_direction,test_same_direction
9,analytic_vs_synthetic_encoding,final,4,8006,0.5046581029891968,0.0,0.6038606762886047,0.5838239789009094,0.0,0.7499673366546631,0.5,0.0,0.5,0.425,0.0,0.48,False,True
9,analytic_vs_synthetic_encoding,final,5,1838,0.4817878007888794,0.5967601537704468,0.45280078053474426,0.5491175055503845,0.7362261414527893,0.5027410387992859,0.9975,1.0,1.0,0.685,0.8,0.72,True,True
9,analytic_vs_synthetic_encoding,final,6,9465,-0.4543952941894531,-0.883650541305542,-0.5326082110404968,-0.5094597339630127,-1.8685777187347412,-0.6229665279388428,1.0,1.0,1.0,0.7425,0.94,0.7,True,True
9,analytic_vs_synthetic_encoding,final,7,4253,0.4455001950263977,0.20508557558059692,0.13777890801429749,0.4969865381717682,0.2074335515499115,0.1377074420452118,1.0,1.0,1.0,0.655,0.64,0.64,True,True
9,analytic_vs_synthetic_encoding,final,8,7912,-0.4269840121269226,-0.722283124923706,-0.5185655355453491,-0.47160136699676514,-1.0338728427886963,-0.6003868579864502,0.7275,0.76,0.6,0.5275,0.74,0.48,True,True
9,analytic_vs_synthetic_encoding,final,9,13033,0.38940495252609253,-0.7186707258224487,-0.24118539690971375,0.42224711179733276,-1.023149847984314,-0.2460242360830307,1.0,1.0,1.0,0.6475,0.9,0.68,False,False
9,analytic_vs_synthetic_encoding,final,10,1633,0.3874381482601166,0.0,0.554225742816925,0.419737309217453,0.0,0.6591513156890869,0.5,0.0,0.5,0.39,0.0,0.48,False,True
9,analytic_vs_synthetic_encoding,final,11,2734,0.36526671051979065,0.6097004413604736,0.30560287833213806,0.3918880820274353,0.7614791393280029,0.3177320659160614,1.0,1.0,1.0,0.715,0.78,0.64,True,True
9,analytic_vs_synthetic_encoding,final,12,4441,-0.362621933221817,-0.10637592524290085,-0.05383527651429176,-0.38861918449401855,-0.10590770095586777,-0.053371600806713104,1.0,1.0,1.0,0.71,0.5,0.52,True,True
9,analytic_vs_synthetic_encoding,final,13,9531,0.3535534143447876,0.6943829655647278,0.5240466594696045,0.3774920701980591,0.9552512168884277,0.6091184616088867,0.3675,0.7,0.58,0.31,0.64,0.54,True,True
9,analytic_vs_synthetic_encoding,final,14,6047,-0.35094568133354187,-0.75993812084198,-0.5286041498184204,-0.3743148744106293,-1.157393455505371,-0.6164576411247253,0.9225,0.96,0.94,0.64,0.86,0.66,True,True
9,analytic_vs_synthetic_encoding,final,15,8003,-0.33214157819747925,0.1875378042459488,0.0030283075757324696,-0.3516919016838074,0.18900641798973083,0.0029978854581713676,1.0,1.0,1.0,0.67,0.58,0.56,False,False
9,analytic_vs_synthetic_encoding,final,16,9565,0.3245815634727478,0.43757954239845276,0.27153193950653076,0.34273189306259155,0.48175209760665894,0.27929624915122986,0.1925,0.62,0.32,0.17,0.44,0.3,True,True
9,analytic_vs_synthetic_encoding,final,17,6102,0.31571778655052185,0.7723817825317383,0.6020298004150391,0.33232006430625916,1.2038236856460571,0.7463979721069336,1.0,1.0,1.0,0.635,0.86,0.78,True,True
9,analytic_vs_synthetic_encoding,final,18,2084,-0.3155164420604706,0.5860998034477234,0.282355397939682,-0.33208462595939636,0.7160964012145996,0.2913735806941986,1.0,1.0,1.0,0.6325,0.92,0.64,False,False
9,analytic_vs_synthetic_encoding,final,19,13627,-0.2902340888977051,-0.1664489507675171,-0.05804342404007912,-0.3029097020626068,-0.16710716485977173,-0.05755710229277611,0.6825,0.56,0.6,0.4275,0.34,0.36,True,True
9,analytic_vs_synthetic_encoding,final,20,7700,-0.28910955786705017,0.03269673511385918,-0.04197101294994354,-0.3016287684440613,0.032385434955358505,-0.041585829108953476,0.5225,1.0,0.52,0.39,0.5,0.28,False,True
9,analytic_vs_synthetic_encoding,final,21,471,0.28899407386779785,-0.3030412793159485,-0.036801811307668686,0.3014967441558838,-0.31479817628860474,-0.0364566408097744,0.2425,0.34,0.54,0.1825,0.28,0.28,False,False
9,analytic_vs_synthetic_encoding,final,22,2993,-0.28638553619384766,0.32542529702186584,0.18400411307811737,-0.29853159189224243,0.34069961309432983,0.18531900644302368,1.0,1.0,1.0,0.595,0.66,0.62,False,False
9,analytic_vs_synthetic_encoding,final,23,10074,-0.28206875920295715,0.06235158443450928,-0.3859364688396454,-0.2936391532421112,0.06184525787830353,-0.41414326429367065,0.4675,0.58,0.38,0.315,0.3,0.28,False,True
9,analytic_vs_synthetic_encoding,final,24,4923,-0.2737053632736206,0.05803084373474121,-0.2650207579135895,-0.28421610593795776,0.05754457041621208,-0.2720862030982971,0.5725,0.24,0.56,0.3675,0.14,0.38,False,True
9,analytic_vs_synthetic_encoding,final,25,10739,-0.2641199827194214,0.0,0.0,-0.2735016644001007,0.0,0.0,0.0925,0.0,0.0,0.0875,0.0,0.0,False,False
10,morphological_segmentation_type,mean,1,8511,0.8612515330314636,0.00969118531793356,0.593647301197052,1.6926612854003906,0.009594235569238663,0.7302873134613037,1.0,1.0,1.0,0.9525,0.8,0.76,True,True
10,morphological_segmentation_type,mean,2,5322,0.8269336819648743,0.4413929283618927,0.8364428281784058,1.4687895774841309,0.48696088790893555,1.5108650922775269,0.8,0.2,0.8,0.7925,0.2,0.8,True,True
10,morphological_segmentation_type,mean,3,2734,-0.8092123866081238,-0.3590652048587799,-0.6757271885871887,-1.3756225109100342,-0.38085460662841797,-0.9074600338935852,1.0,1.0,1.0,0.8775,0.78,0.78,True,True
10,morphological_segmentation_type,mean,4,8003,0.8029488921165466,0.8538604378700256,0.6111909747123718,1.3454372882843018,1.6239675283432007,0.7644485831260681,1.0,1.0,1.0,0.945,1.0,0.82,True,True
10,morphological_segmentation_type,mean,5,16361,-0.7973324060440063,-0.5562032461166382,-0.4429619610309601,-1.3194397687911987,-0.662554144859314,-0.489113450050354,0.93,0.82,0.94,0.8475,0.7,0.7,True,True
10,morphological_segmentation_type,mean,6,13191,0.7870544791221619,0.28440597653388977,0.55202317237854,1.2742596864700317,0.2936752140522003,0.6553804874420166,1.0,1.0,1.0,0.8975,0.5,0.74,True,True
10,morphological_segmentation_type,mean,7,13847,0.7808481454849243,0.7537801265716553,0.5581081509590149,1.2483526468276978,1.1355561017990112,0.6658473014831543,0.9425,0.76,0.88,0.925,0.7,0.68,True,True
10,morphological_segmentation_type,mean,8,15396,0.7805987596511841,-0.06209151819348335,0.5027804374694824,1.2473307847976685,-0.061586298048496246,0.5757971405982971,1.0,0.94,1.0,0.9175,0.74,0.76,False,True
10,morphological_segmentation_type,mean,9,6166,-0.7755138278007507,-0.5117199420928955,-0.10691113024950027,-1.2268437147140503,-0.5896240472793579,-0.10644669085741043,0.995,1.0,1.0,0.945,0.64,0.56,True,True
10,morphological_segmentation_type,mean,10,11021,0.7754908204078674,0.420704185962677,0.7882735133171082,1.2267521619796753,0.4590795040130615,1.268193006515503,0.94,0.38,0.92,0.7725,0.24,0.8,True,True
10,morphological_segmentation_type,mean,11,1452,0.7715755105018616,0.5982030630111694,0.5691982507705688,1.2113889455795288,0.7389965057373047,0.6853288412094116,0.87,0.82,0.9,0.8225,0.72,0.74,True,True
10,morphological_segmentation_type,mean,12,14048,0.7550238966941833,0.05164111405611038,0.6887035965919495,1.1500424146652222,0.051190391182899475,0.9403329491615295,1.0,1.0,1.0,0.865,0.56,0.9,True,True
10,morphological_segmentation_type,mean,13,12284,-0.7442242503166199,-0.5257745981216431,0.0821286290884018,-1.1128320693969727,-0.6118923425674438,0.08157879114151001,0.9825,0.94,1.0,0.8925,0.7,0.5,True,False
10,morphological_segmentation_type,mean,14,4708,0.733640193939209,0.41943445801734924,0.7213701009750366,1.0782668590545654,0.45739755034446716,1.0311460494995117,0.7275,0.22,0.72,0.675,0.2,0.68,True,True
10,morphological_segmentation_type,mean,15,8119,-0.7315304279327393,-0.6426119208335876,-0.02884129248559475,-1.071583867073059,-0.8302794098854065,-0.028563303872942924,0.9275,0.96,0.94,0.79,0.82,0.48,True,True
10,morphological_segmentation_type,mean,16,15843,0.7314246892929077,0.3352487087249756,0.703966498374939,1.0712509155273438,0.3522648513317108,0.9812149405479431,0.8125,0.4,0.92,0.69,0.2,0.76,True,True
10,morphological_segmentation_type,mean,17,16216,0.7298997640609741,0.056061577051877975,0.6087402701377869,1.0664653778076172,0.05558553710579872,0.7595728635787964,0.8975,0.58,0.82,0.815,0.42,0.64,True,True
10,morphological_segmentation_type,mean,18,14319,-0.7168538570404053,-0.45459768176078796,-0.4042252004146576,-1.0268690586090088,-0.5052546262741089,-0.4374989867210388,0.78,0.3,0.74,0.7,0.26,0.5,True,True
10,morphological_segmentation_type,mean,19,2400,-0.7108690142631531,-0.6042383313179016,-0.4137054979801178,-1.0094631910324097,-0.7507063746452332,-0.4498491585254669,0.735,0.64,0.84,0.7325,0.6,0.66,True,True
10,morphological_segmentation_type,mean,20,6125,-0.7077662348747253,-0.5309546589851379,-0.45586657524108887,-1.0006152391433716,-0.6202715635299683,-0.5070343017578125,0.545,0.32,0.28,0.545,0.32,0.28,True,True
10,morphological_segmentation_type,mean,21,156,-0.7074733972549438,-0.37857910990715027,-0.2630229890346527,-0.9997864961624146,-0.40491220355033875,-0.26988211274147034,0.6925,0.74,0.92,0.69,0.52,0.46,True,True
10,morphological_segmentation_type,mean,22,14791,0.7065049409866333,0.4152073562145233,0.6784707307815552,0.9970511198043823,0.4518216550350189,0.9142753481864929,0.8075,0.42,0.8,0.6475,0.22,0.64,True,True
10,morphological_segmentation_type,mean,23,15482,-0.7027497291564941,-0.44444093108177185,-0.409238338470459,-0.9865538477897644,-0.49114757776260376,-0.4440081715583801,0.9975,1.0,1.0,0.8,0.64,0.72,True,True
10,morphological_segmentation_type,mean,24,13263,-0.7002062797546387,0.2932475209236145,-0.3435075879096985,-0.9795355200767517,0.3036497235298157,-0.36208823323249817,1.0,1.0,1.0,0.84,0.8,0.76,False,True
10,morphological_segmentation_type,mean,25,10494,0.6997026205062866,0.04980307072401047,0.44870010018348694,0.9781551957130432,0.049363791942596436,0.4970337748527527,0.7425,0.34,0.66,0.695,0.2,0.5,True,True
10,morphological_segmentation_type,final,1,14795,0.8072977662086487,0.6297861933708191,0.6836231350898743,1.366257667541504,0.8026282787322998,0.9272674918174744,1.0,1.0,1.0,0.885,0.8,0.8,True,True
10,morphological_segmentation_type,final,2,11611,-0.80646812915802,-0.8419868350028992,-0.5651749968528748,-1.3622357845306396,-1.5449998378753662,-0.6781992316246033,1.0,1.0,1.0,0.9125,0.96,0.74,True,True
10,morphological_segmentation_type,final,3,15659,0.7597099542617798,0.030550641939044,0.8568451404571533,1.1668522357940674,0.03025771677494049,1.6452218294143677,1.0,1.0,1.0,0.9225,0.52,0.92,True,True
10,morphological_segmentation_type,final,4,12897,-0.7181017994880676,-0.5772026181221008,-0.5412886142730713,-1.030556559562683,-0.6997314095497131,-0.6372798085212708,1.0,1.0,1.0,0.81,0.8,0.78,True,True
10,morphological_segmentation_type,final,5,14004,0.7046868801116943,0.6344268321990967,0.15652889013290405,0.9919485449790955,0.812502384185791,0.15688960254192352,1.0,1.0,1.0,0.8775,0.64,0.52,True,True
10,morphological_segmentation_type,final,6,2084,-0.6610608100891113,-0.5384494066238403,-0.3158963620662689,-0.8799222111701965,-0.6325672268867493,-0.32959896326065063,1.0,1.0,1.0,0.8075,0.7,0.66,True,True
10,morphological_segmentation_type,final,7,8686,-0.655301034450531,-0.06616269797086716,-0.05684683099389076,-0.8664403557777405,-0.06564154475927353,-0.05636664107441902,1.0,1.0,1.0,0.7775,0.54,0.5,True,True
10,morphological_segmentation_type,final,8,11776,0.6418452858924866,0.6382569074630737,0.3362715244293213,0.8359603881835938,0.8207624554634094,0.35347649455070496,1.0,1.0,1.0,0.8175,0.68,0.6,True,True
10,morphological_segmentation_type,final,9,9465,0.6208080053329468,0.5695231556892395,0.5846961736679077,0.7908942699432373,0.6859076619148254,0.7134891152381897,1.0,1.0,1.0,0.785,0.8,0.78,True,True
10,morphological_segmentation_type,final,10,9083,-0.6157402992248535,-0.4151837229728699,-0.16187292337417603,-0.7804694175720215,-0.45179060101509094,-0.1623876392841339,1.0,1.0,1.0,0.7925,0.62,0.58,True,True
10,morphological_segmentation_type,final,11,2734,-0.6107304096221924,-0.3854750990867615,-0.5925999879837036,-0.7703167200088501,-0.41356170177459717,-0.7283009886741638,1.0,1.0,1.0,0.77,0.74,0.78,True,True
10,morphological_segmentation_type,final,12,2195,0.6047611236572266,-0.24681004881858826,0.14245744049549103,0.7584125995635986,-0.25212937593460083,0.142478808760643,0.7475,0.7,0.72,0.5825,0.52,0.36,False,True
10,morphological_segmentation_type,final,13,13033,0.6000182628631592,0.6271498799324036,0.40326523780822754,0.7490976452827454,0.7970828413963318,0.43625783920288086,1.0,1.0,1.0,0.795,0.76,0.66,True,True
10,morphological_segmentation_type,final,14,6119,0.5953238010406494,-0.012920048087835312,0.4151138365268707,0.7399997711181641,-0.012791263870894909,0.45169880986213684,0.9825,0.86,1.0,0.7825,0.46,0.76,False,True
10,morphological_segmentation_type,final,15,11367,-0.5903974771499634,-0.007160423789173365,-0.1331377774477005,-0.7305781245231628,-0.0070886388421058655,-0.13298355042934418,0.7325,0.9,0.68,0.5775,0.5,0.38,True,True
10,morphological_segmentation_type,final,16,2993,-0.5858083963394165,-0.42361506819725037,-0.29164937138557434,-0.7219148874282837,-0.4629476070404053,-0.30184054374694824,1.0,1.0,1.0,0.7475,0.6,0.68,True,True
10,morphological_segmentation_type,final,17,105,-0.5813518762588501,-0.5172512531280518,0.059390418231487274,-0.7136033773422241,-0.5983085036277771,0.0588974803686142,1.0,1.0,1.0,0.7575,0.62,0.6,True,False
10,morphological_segmentation_type,final,18,7912,0.5780835151672363,0.2628917992115021,0.4046204686164856,0.7075689435005188,0.2697375416755676,0.43801042437553406,0.66,0.96,0.48,0.53,0.76,0.36,True,True
10,morphological_segmentation_type,final,19,7799,-0.5689817667007446,-0.19392675161361694,-0.301697313785553,-0.6910310983657837,-0.19569268822669983,-0.3132619261741638,0.5075,0.26,0.34,0.4775,0.18,0.28,True,True
10,morphological_segmentation_type,final,20,6102,-0.5618863105773926,-0.5678191781044006,-0.5900377035140991,-0.6784014701843262,-0.682876706123352,-0.7234641909599304,1.0,1.0,1.0,0.695,0.72,0.8,True,True
10,morphological_segmentation_type,final,21,9531,0.560580849647522,-0.4862450659275055,-0.33773303031921387,0.6761017441749573,-0.5508647561073303,-0.3552100658416748,0.9975,1.0,1.0,0.7125,0.66,0.74,False,False
10,morphological_segmentation_type,final,22,661,0.5581508874893188,0.5460509657859802,0.2679145336151123,0.6718406081199646,0.6452540159225464,0.275285542011261,1.0,1.0,1.0,0.7275,0.8,0.6,True,True
10,morphological_segmentation_type,final,23,4806,-0.5438703894615173,-0.43926993012428284,-0.46122080087661743,-0.6472948789596558,-0.48405689001083374,-0.5145866274833679,1.0,1.0,1.0,0.6425,0.66,0.6,True,True
10,morphological_segmentation_type,final,24,6858,-0.5376608967781067,-0.30130118131637573,0.24839313328266144,-0.6368754506111145,-0.3128094971179962,0.2538525462150574,1.0,1.0,1.0,0.7725,0.6,0.6,True,False
10,morphological_segmentation_type,final,25,7918,0.5207850933074951,0.3738500773906708,0.5670523643493652,0.6092787981033325,0.39902639389038086,0.6815170645713806,1.0,1.0,1.0,0.735,0.8,0.74,True,True
11,agreement_indexing_density,mean,1,13837,0.9742085933685303,0.9890480041503906,0.7049903869628906,4.311956405639648,6.633725643157959,0.9840497970581055,1.0,1.0,0.84,1.0,1.0,0.74,True,True
11,agreement_indexing_density,mean,2,2258,0.9070153832435608,0.8764421939849854,0.6881479024887085,2.1512413024902344,1.8019113540649414,0.9388911128044128,0.9825,1.0,0.76,0.9825,1.0,0.7,True,True
11,agreement_indexing_density,mean,3,8113,0.8845422267913818,0.8835543990135193,0.7019929885864258,1.893915057182312,1.867651104927063,0.9757838249206543,0.995,0.98,0.74,0.9875,0.98,0.64,True,True
11,agreement_indexing_density,mean,4,13304,0.8797192573547363,0.9469624161720276,0.5467231869697571,1.8478041887283325,2.917257070541382,0.6463867425918579,1.0,1.0,1.0,0.985,1.0,0.66,True,True
11,agreement_indexing_density,mean,5,8003,0.8794295191764832,0.9315000176429749,0.13496439158916473,1.8451155424118042,2.535147190093994,0.1348416656255722,1.0,1.0,1.0,0.97,1.0,0.54,True,True
11,agreement_indexing_density,mean,6,14043,-0.8789437413215637,-0.8627191781997681,-0.6704609990119934,-1.8406325578689575,-1.688899040222168,-0.8945711851119995,1.0,1.0,1.0,0.995,0.98,0.7,True,True
11,agreement_indexing_density,mean,7,661,0.8662567734718323,0.8396133780479431,0.6206859350204468,1.7317372560501099,1.530188798904419,0.7836750149726868,1.0,1.0,1.0,0.9775,0.94,0.7,True,True
11,agreement_indexing_density,mean,8,9331,-0.8517549633979797,-0.9042547345161438,-0.4828293025493622,-1.6236401796340942,-2.0964407920837402,-0.5458132028579712,1.0,0.94,1.0,0.9875,0.94,0.54,True,True
11,agreement_indexing_density,mean,9,8911,0.834149181842804,0.790851354598999,0.6555906534194946,1.5105124711990356,1.2792357206344604,0.8594722151756287,0.9725,0.98,0.9,0.9575,0.86,0.76,True,True
11,agreement_indexing_density,mean,10,9622,-0.8325275182723999,-0.8342122435569763,-0.26801207661628723,-1.5009212493896484,-1.4975743293762207,-0.2753935158252716,1.0,1.0,1.0,0.9725,0.9,0.54,True,True
11,agreement_indexing_density,mean,11,758,0.8260605335235596,0.8179236054420471,0.6730161905288696,1.4639004468917847,1.4073792695999146,0.9007939100265503,0.915,0.9,0.72,0.905,0.9,0.58,True,True
11,agreement_indexing_density,mean,12,7038,-0.821173906326294,-0.7502883672714233,-0.3710203766822815,-1.4371459484100342,-1.123484492301941,-0.3955219089984894,1.0,1.0,1.0,0.935,0.86,0.54,True,True
11,agreement_indexing_density,mean,13,6102,-0.8168147206306458,-0.836800217628479,-0.359516441822052,-1.4140983819961548,-1.5130176544189453,-0.38140425086021423,1.0,1.0,1.0,0.925,0.98,0.52,True,True
11,agreement_indexing_density,mean,14,11003,-0.8147552609443665,-0.7437863945960999,-0.422166645526886,-1.4034665822982788,-1.1015734672546387,-0.4610206186771393,0.8125,0.6,1.0,0.8125,0.6,0.52,True,True
11,agreement_indexing_density,mean,15,12064,-0.8147293925285339,-0.7437407374382019,-0.41954320669174194,-1.4033347368240356,-1.1014223098754883,-0.45754143595695496,0.8125,0.6,1.0,0.8125,0.6,0.52,True,True
11,agreement_indexing_density,mean,16,4617,-0.8147180080413818,-0.7439464330673218,-0.40121030807495117,-1.403273105621338,-1.1021039485931396,-0.4336070120334625,0.8125,0.6,1.0,0.8125,0.6,0.5,True,True
11,agreement_indexing_density,mean,17,7097,-0.8145487904548645,-0.7441303133964539,-0.4972573220729828,-1.4024070501327515,-1.1027144193649292,-0.5673788785934448,0.8125,0.6,1.0,0.8125,0.6,0.58,True,True
11,agreement_indexing_density,mean,18,14174,-0.8144800662994385,-0.7439789772033691,-0.38133785128593445,-1.4020572900772095,-1.1022121906280518,-0.40836283564567566,0.8125,0.6,1.0,0.8125,0.6,0.5,True,True
11,agreement_indexing_density,mean,19,7896,-0.8143921494483948,-0.7440460920333862,-0.42504921555519104,-1.4016077518463135,-1.1024352312088013,-0.4648597538471222,0.8125,0.6,1.0,0.8125,0.6,0.52,True,True
11,agreement_indexing_density,mean,20,1426,-0.8143451809883118,-0.7439182996749878,-0.3569904565811157,-1.401365876197815,-1.1020104885101318,-0.3783315122127533,0.8125,0.6,1.0,0.8125,0.6,0.52,True,True
11,agreement_indexing_density,mean,21,2178,-0.8142792582511902,-0.744016706943512,-0.3742358982563019,-1.4010300636291504,-1.10233736038208,-0.39950528740882874,0.8125,0.6,1.0,0.8125,0.6,0.52,True,True
11,agreement_indexing_density,mean,22,9256,-0.8142683506011963,-0.7439286708831787,-0.4124593734741211,-1.4009736776351929,-1.102044939994812,-0.44821590185165405,0.8125,0.6,1.0,0.8125,0.6,0.5,True,True
11,agreement_indexing_density,mean,23,12851,-0.814268171787262,-0.7439531683921814,-0.37491026520729065,-1.4009743928909302,-1.1021264791488647,-0.40034279227256775,0.8125,0.6,1.0,0.8125,0.6,0.52,True,True
11,agreement_indexing_density,mean,24,8745,-0.814176082611084,-0.7437427043914795,-0.3347051739692688,-1.4005045890808105,-1.101428508758545,-0.35162168741226196,0.8125,0.6,1.0,0.8125,0.6,0.52,True,True
11,agreement_indexing_density,mean,25,10935,-0.8141450881958008,-0.7436655759811401,-0.44164949655532837,-1.4003456830978394,-1.1011730432510376,-0.487312376499176,0.8125,0.6,1.0,0.8125,0.6,0.5,True,True
11,agreement_indexing_density,final,1,8003,0.8795605897903442,0.8985247015953064,0.3101375102996826,1.8463324308395386,2.0265371799468994,0.3229442238807678,1.0,1.0,1.0,0.9825,0.98,0.62,True,True
11,agreement_indexing_density,final,2,15659,0.8661643862724304,0.938971757888794,0.3740214705467224,1.730998158454895,2.702181339263916,0.39923906326293945,1.0,1.0,1.0,0.96,1.0,0.64,True,True
11,agreement_indexing_density,final,3,8113,0.8603767156600952,0.6696402430534363,0.7119486331939697,1.6860325336456299,0.8925849795341492,1.003647804260254,0.935,0.62,0.66,0.9325,0.62,0.62,True,True
11,agreement_indexing_density,final,4,9622,-0.8023116588592529,-0.7998523116111755,-0.2089555710554123,-1.342437744140625,-1.3192557096481323,-0.2115248441696167,1.0,1.0,1.0,0.945,0.9,0.56,True,True
11,agreement_indexing_density,final,5,2734,-0.7406318783760071,-0.7509425282478333,0.056645967066287994,-1.10089910030365,-1.1257292032241821,0.05616682767868042,1.0,1.0,1.0,0.8675,0.86,0.52,True,False
11,agreement_indexing_density,final,6,15059,-0.7328200340270996,-0.12990599870681763,0.0275892186909914,-1.0756598711013794,-0.12969939410686493,0.027322329580783844,1.0,1.0,1.0,0.855,0.58,0.54,True,False
11,agreement_indexing_density,final,7,6051,-0.7173817753791809,-0.2934132218360901,-0.133468359708786,-1.0284279584884644,-0.30383744835853577,-0.13331975042819977,1.0,1.0,1.0,0.895,0.64,0.6,True,True
11,agreement_indexing_density,final,8,4549,-0.6962843537330627,-0.32542574405670166,0.12171702086925507,-0.9688583016395569,-0.3407001495361328,0.12139631062746048,0.99,1.0,0.96,0.835,0.58,0.52,True,False
11,agreement_indexing_density,final,9,4441,0.6898773908615112,0.5957528352737427,-0.024537794291973114,0.9517746567726135,0.734298825263977,-0.024298492819070816,1.0,1.0,1.0,0.8425,0.74,0.56,True,False
11,agreement_indexing_density,final,10,12897,-0.6835450530052185,-0.4464765191078186,-0.12865500152111053,-0.9353095293045044,-0.4939555823802948,-0.12842927873134613,1.0,1.0,1.0,0.83,0.68,0.52,True,True
11,agreement_indexing_density,final,11,1828,0.6734252572059631,0.6690458655357361,0.5248116254806519,0.9098114371299744,0.8911500573158264,0.6103451251983643,0.74,0.96,0.72,0.6925,0.88,0.56,True,True
11,agreement_indexing_density,final,12,5697,0.6702550053596497,0.36416536569595337,0.251240074634552,0.902019739151001,0.3870847225189209,0.25695690512657166,1.0,1.0,1.0,0.8275,0.68,0.58,True,True
11,agreement_indexing_density,final,13,14004,0.6423138380050659,0.5444221496582031,-0.08339831233024597,0.8369982838630676,0.6425168514251709,-0.08284872770309448,1.0,1.0,1.0,0.8225,0.66,0.5,True,False
11,agreement_indexing_density,final,14,661,0.6398228406906128,0.657178521156311,0.4281260669231415,0.8314951658248901,0.863132894039154,0.4689767062664032,1.0,1.0,1.0,0.825,0.78,0.74,True,True
11,agreement_indexing_density,final,15,4080,-0.61964350938797,-0.2940884530544281,-0.25963297486305237,-0.7884848713874817,-0.3046027719974518,-0.266150563955307,1.0,1.0,1.0,0.79,0.6,0.68,True,True
11,agreement_indexing_density,final,16,2993,-0.5983775854110718,-0.11989456415176392,-0.09105753898620605,-0.7459042072296143,-0.11955192685127258,-0.09051840752363205,1.0,1.0,1.0,0.765,0.54,0.56,True,True
11,agreement_indexing_density,final,17,7418,-0.5799260139465332,-0.668530285358429,-0.16147606074810028,-0.7109647393226624,-0.8899082541465759,-0.1619788557291031,0.445,0.62,0.76,0.44,0.6,0.5,True,True
11,agreement_indexing_density,final,18,7918,-0.5710812211036682,-0.6360936164855957,-0.7085787653923035,-0.6948124766349792,-0.816084623336792,-0.9940837621688843,1.0,1.0,1.0,0.76,0.78,0.9,True,True
11,agreement_indexing_density,final,19,1546,-0.5696910619735718,-0.12803912162780762,-0.05783122405409813,-0.6923068165779114,-0.1278042048215866,-0.05734597146511078,1.0,1.0,1.0,0.7775,0.58,0.52,True,True
11,agreement_indexing_density,final,20,14168,-0.5596163272857666,-0.7272855639457703,-0.5772910118103027,-0.6744076609611511,-1.0490152835845947,-0.6998921632766724,1.0,1.0,1.0,0.7575,0.86,0.86,True,True
11,agreement_indexing_density,final,21,9465,0.5471179485321045,0.380868524312973,0.08721669018268585,0.6528044939041138,0.40777501463890076,0.08667036890983582,1.0,1.0,1.0,0.7375,0.62,0.5,True,True
11,agreement_indexing_density,final,22,11483,0.5403357744216919,0.5943446159362793,0.3800547122955322,0.6413456797599792,0.7316132187843323,0.40675634145736694,1.0,1.0,1.0,0.755,0.78,0.8,True,True
11,agreement_indexing_density,final,23,7912,0.5067600607872009,0.2642979323863983,-0.33920276165008545,0.5870933532714844,0.27128827571868896,-0.3569563925266266,0.6875,0.6,0.44,0.5775,0.42,0.32,True,False
11,agreement_indexing_density,final,24,12998,0.49573320150375366,0.7700986862182617,0.15074799954891205,0.5700949430465698,1.1950606107711792,0.15095803141593933,1.0,1.0,1.0,0.72,0.86,0.56,True,True
11,agreement_indexing_density,final,25,13191,-0.4921150505542755,-0.7110211849212646,-0.4573805332183838,-0.5645979046821594,-1.0010019540786743,-0.5091625452041626,1.0,1.0,1.0,0.7375,0.86,0.68,True,True
12,optionality_vs_obligatoriness_of_marking,mean,1,13154,-0.5067944526672363,-0.9049288034439087,-0.24896688759326935,-0.5871472358703613,-2.1050548553466797,-0.25447767972946167,0.515,0.98,0.54,0.46,0.92,0.34,True,True
12,optionality_vs_obligatoriness_of_marking,mean,2,261,-0.49865788221359253,-0.9429270029067993,-0.06371632218360901,-0.5745668411254883,-2.803154706954956,-0.06320437788963318,0.91,1.0,0.86,0.745,1.0,0.46,True,True
12,optionality_vs_obligatoriness_of_marking,mean,3,4690,0.48836588859558105,0.6427955031394958,-0.1437700092792511,0.5589423775672913,0.8306836485862732,-0.1438191831111908,0.76,0.76,0.98,0.6725,0.76,0.56,True,False
12,optionality_vs_obligatoriness_of_marking,mean,4,7803,0.4527392089366913,0.44146132469177246,-0.3744266629219055,0.5071232914924622,0.4870545268058777,-0.39974212646484375,0.49,0.2,0.82,0.46,0.2,0.5,True,False
12,optionality_vs_obligatoriness_of_marking,mean,5,1360,0.45245444774627686,0.1424652636051178,0.4757956266403198,0.5067222118377686,0.1424868404865265,0.5355130434036255,0.7775,0.78,0.96,0.69,0.64,0.56,True,True
12,optionality_vs_obligatoriness_of_marking,mean,6,10649,-0.4484250545501709,-0.251796692609787,-0.30159687995910645,-0.5010678172111511,-0.2575646936893463,-0.3131471872329712,0.3525,0.8,0.24,0.3225,0.6,0.18,True,True
12,optionality_vs_obligatoriness_of_marking,mean,7,8418,-0.44188907742500305,-0.9295567870140076,-0.06773513555526733,-0.4919752776622772,-2.4959754943847656,-0.06720875948667526,0.625,0.98,0.14,0.495,0.98,0.1,True,True
12,optionality_vs_obligatoriness_of_marking,mean,8,10200,-0.43825283646583557,0.5097687244415283,-0.23427510261535645,-0.48695993423461914,0.5865844488143921,-0.2385595589876175,0.79,0.74,0.76,0.515,0.74,0.42,False,True
