variable_id,variable,inspection_grade,ablation_role,split,intervention_kind,target_feature,intervention_feature,intervention_side,n_pairs,train_direction_norm,target_train_basis_mean_activation,target_train_changed_mean_activation,target_train_basis_fire_rate,target_train_changed_fire_rate,baseline_downstream_score,intervention_downstream_score,mean_attenuation,attenuation_fraction,attenuation_ci_low,attenuation_ci_high,attenuation_bootstrap_p,mean_final_repr_cosine_to_baseline
7,voice_and_agent_prominence,A,primary_causal,test,matched_control,8235,8041,changed,50,1.1550201177597046,0.0032400363124907017,0.03653882071375847,0.2524999976158142,0.9725000262260437,0.5840420722961426,0.575856626033783,0.00818541631102562,0.014015114148960055,0.006839007690548897,0.009560096383094786,0.0009995002498750624,0.9999804939912579
7,voice_and_agent_prominence,A,primary_causal,test,matched_control,8235,7247,changed,50,1.1550201177597046,0.0032400363124907017,0.03653882071375847,0.2524999976158142,0.9725000262260437,0.5840420722961426,0.5802542567253113,0.0037878043949604034,0.006485499203967914,0.0029626539163291454,0.004712219253182411,0.0009995002498750624,0.9999979990489214
8,causativity_and_valency_change,D,diagnostic_control,val,target,8182,8182,changed,50,1.2255384922027588,1.5766894817352295,1.7148855924606323,1.0,1.0,1.4140639305114746,1.4091689586639404,0.004894594550132751,0.003461367229954271,-0.017365000814199446,0.027919474855065338,0.6606696651674163,0.9987613567794795
8,causativity_and_valency_change,D,diagnostic_control,val,matched_control,8182,164,changed,50,1.2255384922027588,1.5766894817352295,1.7148855924606323,1.0,1.0,1.4140639305114746,1.4101777076721191,0.003886014223098755,0.0027481177754765038,-0.008239849627017974,0.015855651199817657,0.5767116441779111,0.9997367290355967
8,causativity_and_valency_change,D,diagnostic_control,val,matched_control,8182,7247,changed,50,1.2255384922027588,1.5766894817352295,1.7148855924606323,1.0,1.0,1.4140639305114746,1.4170645475387573,-0.0030007511377334595,-0.0021220760058903924,-0.004304473981261253,-0.0019076253920793536,0.0009995002498750624,0.9999984156578143
8,causativity_and_valency_change,D,diagnostic_control,val,matched_control,8182,8041,changed,50,1.2255384922027588,1.5766894817352295,1.7148855924606323,1.0,1.0,1.4140639305114746,1.4065005779266357,0.0075631532073020934,0.005348522824259056,0.004863398224115371,0.01018352749198675,0.0009995002498750624,0.9999838661662963
8,causativity_and_valency_change,D,diagnostic_control,test,target,8182,8182,changed,50,1.2255384922027588,1.5766894817352295,1.7148855924606323,1.0,1.0,0.9448300004005432,0.9274959564208984,0.01733409121632576,0.018346254044618916,-0.002398736905306578,0.036726597607135765,0.07596201899050475,0.9987583731843676
8,causativity_and_valency_change,D,diagnostic_control,test,matched_control,8182,164,changed,50,1.2255384922027588,1.5766894817352295,1.7148855924606323,1.0,1.0,0.9448300004005432,0.9423807263374329,0.002449222505092621,0.002592236173760696,-0.010368450280278921,0.01624602010101079,0.6916541729135433,0.9997806575714121
8,causativity_and_valency_change,D,diagnostic_control,test,matched_control,8182,7247,changed,50,1.2255384922027588,1.5766894817352295,1.7148855924606323,1.0,1.0,0.9448300004005432,0.948120653629303,-0.0032905834168195725,-0.003482725374326165,-0.004184645047411322,-0.0024406825844198467,0.0009995002498750624,0.9999983784512143
8,causativity_and_valency_change,D,diagnostic_control,test,matched_control,8182,8041,changed,50,1.2255384922027588,1.5766894817352295,1.7148855924606323,1.0,1.0,0.9448300004005432,0.9361411333084106,0.008688948936760426,0.009196309318159783,0.005994301432743669,0.011337956796400248,0.0009995002498750624,0.9999805455006983
9,analytic_vs_synthetic_encoding,C,exploratory_causal,val,target,144,144,basis,50,1.0253336429595947,0.011265928857028484,0.0011048405431210995,0.3125,0.04500000178813934,0.18110539019107819,0.17860282957553864,0.002502548024058342,0.013818186313604404,0.0012669395189732313,0.0037373405285179608,0.0009995002498750624,0.9999991728416624
9,analytic_vs_synthetic_encoding,C,exploratory_causal,val,matched_control,144,758,basis,50,1.0253336429595947,0.011265928857028484,0.0011048405431210995,0.3125,0.04500000178813934,0.18110539019107819,0.1804414987564087,0.0006638884544372559,0.0036657575665572937,2.5675479322671893e-05,0.0013603707887232302,0.04097951024487756,0.9999998262754481
9,analytic_vs_synthetic_encoding,C,exploratory_causal,val,matched_control,144,6216,basis,50,1.0253336429595947,0.011265928857028484,0.0011048405431210995,0.3125,0.04500000178813934,0.18110539019107819,0.1810014843940735,0.00010387778282165527,0.0005735764281342335,-5.784034729003906e-05,0.00031236112117767335,0.35582208895552225,0.9999999572751403
9,analytic_vs_synthetic_encoding,C,exploratory_causal,val,matched_control,144,6900,basis,50,1.0253336429595947,0.011265928857028484,0.0011048405431210995,0.3125,0.04500000178813934,0.18110539019107819,0.1809988021850586,0.00010658271610736848,0.0005885121143822205,-0.000985950430855155,0.0011577721014618873,0.8385807096451774,0.9999991899188064
9,analytic_vs_synthetic_encoding,C,exploratory_causal,test,target,144,144,basis,50,1.0253336429595947,0.011265928857028484,0.0011048405431210995,0.3125,0.04500000178813934,0.7025106549263,0.7007964253425598,0.0017141475528478622,0.002440030682563373,0.0006519353240728379,0.002918176123872399,0.0009995002498750624,0.9999993032125812
9,analytic_vs_synthetic_encoding,C,exploratory_causal,test,matched_control,144,758,basis,50,1.0253336429595947,0.011265928857028484,0.0011048405431210995,0.3125,0.04500000178813934,0.7025106549263,0.7005259990692139,0.001984707340598106,0.002825163329097579,0.0005225208755582571,0.004039970625191926,0.0009995002498750624,0.9999996057372256
9,analytic_vs_synthetic_encoding,C,exploratory_causal,test,matched_control,144,6216,basis,50,1.0253336429595947,0.011265928857028484,0.0011048405431210995,0.3125,0.04500000178813934,0.7025106549263,0.7061879634857178,-0.0036773011088371277,-0.005234512933078447,-0.007848801933228969,-0.0002040290012955666,0.031984007996002,0.9999975842073231
9,analytic_vs_synthetic_encoding,C,exploratory_causal,test,matched_control,144,6900,basis,50,1.0253336429595947,0.011265928857028484,0.0011048405431210995,0.3125,0.04500000178813934,0.7025106549263,0.7020504474639893,0.0004601682722568512,0.0006550338689242047,-0.0003721245042979717,0.0013877290114760398,0.28285857071464265,0.9999996410966199
10,morphological_segmentation_type,B,causal_worth_testing,val,target,15843,15843,changed,50,1.121433138847351,0.009739617817103863,0.034987930208444595,0.4375,0.8100000023841858,0.07811879366636276,0.07712006568908691,0.0009987227618694305,0.012784666979560277,-7.632240653038024e-06,0.0019895485304296007,0.051974012993503245,0.9999992588797911
10,morphological_segmentation_type,B,causal_worth_testing,val,matched_control,15843,8685,changed,50,1.121433138847351,0.009739617817103863,0.034987930208444595,0.4375,0.8100000023841858,0.07811879366636276,0.0786459669470787,-0.0005271758139133453,-0.006748386517140272,-0.0010778160504996777,-8.104413747787491e-05,0.015992003998001,0.9999998795134719
